,customer_id,age,gender,city
10968,C010969,56,Other,Braga
10969,C010970,50,Other,Faro
10970,C010971,19,Male,Porto
10971,C010972,27,Female,Faro
10972,C010973,37,Male,Braga
10973,C010974,48,Male,Coimbra
10974,C010975,24,Other,Lisbon
10975,C010976,55,Male,Coimbra
10976,C010977,37,Female,Porto
10977,C010978,47,Female,Faro
10978,C010979,26,Other,Braga
10979,C010980,44,Female,Porto
10980,C010981,55,Female,Lisbon
10981,C010982,18,Male,Porto
10982,C010983,60,Female,Faro
10983,C010984,23,Other,Faro
10984,C010985,21,Other,Faro
10985,C010986,44,Female,Braga
10986,C010987,21,Female,Porto
10987,C010988,32,Male,Braga
10988,C010989,52,Female,Braga
10989,C010990,32,Other,Braga
10990,C010991,37,Female,Porto
10991,C010992,67,Other,Faro
10992,C010993,45,Female,Coimbra
10993,C010994,65,Female,Porto
10994,C010995,55,Female,Porto
10995,C010996,53,Other,Coimbra
10996,C010997,67,Other,Coimbra
10997,C010998,40,Male,Braga
10998,C010999,21,Other,Lisbon
10999,C011000,24,Other,Faro
11000,C011001,62,Other,Faro
11001,C011002,19,Male,Faro
11002,C011003,59,Female,Porto
11003,C011004,46,Other,Lisbon
11004,C011005,57,Other,Faro
11005,C011006,68,Male,Faro
11006,C011007,44,Other,Lisbon
11007,C011008,30,Male,Lisbon
11008,C011009,43,Other,Braga
11009,C011010,24,Other,Braga
11010,C011011,59,Female,Coimbra
11011,C011012,57,Male,Braga
11012,C011013,39,Other,Lisbon
11013,C011014,27,Female,Faro
11014,C011015,45,Female,Coimbra
11015,C011016,26,Female,Lisbon
11016,C011017,29,Male,Lisbon
11017,C011018,35,Female,Braga
11018,C011019,43,Male,Coimbra
11019,C011020,23,Female,Lisbon
11020,C011021,33,Male,Coimbra
11021,C011022,53,Male,Porto
11022,C011023,41,Female,Coimbra
11023,C011024,36,Male,Faro
11024,C011025,48,Male,Lisbon
11025,C011026,47,Other,Braga
11026,C011027,35,Female,Coimbra
11027,C011028,69,Female,Faro
11028,C011029,43,Male,Coimbra
11029,C011030,66,Other,Coimbra
11030,C011031,25,Male,Lisbon
11031,C011032,69,Other,Faro
11032,C011033,50,Male,Porto
11033,C011034,18,Other,Lisbon
11034,C011035,61,Other,Porto
11035,C011036,67,Male,Faro
11036,C011037,30,Male,Coimbra
11037,C011038,29,Male,Porto
11038,C011039,17,Other,Porto
11039,C011040,66,Female,Faro
11040,C011041,45,Other,Braga
11041,C011042,18,Other,Faro
11042,C011043,48,Male,Coimbra
11043,C011044,58,Other,Porto
11044,C011045,62,Other,Coimbra
11045,C011046,53,Male,Braga
11046,C011047,55,Male,Lisbon
11047,C011048,26,Other,Faro
11048,C011049,29,Female,Faro
11049,C011050,36,Male,Coimbra
11050,C011051,18,Female,Braga
11051,C011052,22,Other,Faro
11052,C011053,47,Female,Faro
11053,C011054,60,Female,Faro
11054,C011055,65,Male,Braga
11055,C011056,23,Female,Coimbra
11056,C011057,25,Other,Coimbra
11057,C011058,43,Female,Lisbon
11058,C011059,55,Other,Porto
11059,C011060,41,Male,Braga
11060,C011061,46,Other,Coimbra
11061,C011062,36,Unknown,Braga
11062,C011063,36,Female,Lisbon
11063,C011064,35,Male,Porto
11064,C011065,29,Female,Porto
11065,C011066,39,Male,Faro
11066,C011067,64,Other,Braga
11067,C011068,40,Female,Lisbon
11068,C011069,52,Other,Braga
11069,C011070,51,Male,Lisbon
11070,C011071,59,Female,Porto
11071,C011072,55,Other,Lisbon
11072,C011073,48,Male,Porto
11073,C011074,51,Female,Faro
11074,C011075,20,Female,Coimbra
11075,C011076,43,Female,Porto
11076,C011077,23,Female,Lisbon
11077,C011078,23,Male,Faro
11078,C011079,44,Other,Lisbon
11079,C011080,69,Male,Lisbon
11080,C011081,47,Male,Porto
11081,C011082,58,Other,Porto
11082,C011083,68,Male,Coimbra
11083,C011084,42,Other,Lisbon
11084,C011085,39,Other,Coimbra
11085,C011086,52,Other,Faro
11086,C011087,48,Female,Faro
11087,C011088,42,Male,Faro
11088,C011089,53,Female,Faro
11089,C011090,67,Other,Coimbra
11090,C011091,47,Male,Faro
11091,C011092,48,Female,Coimbra
11092,C011093,61,Other,Braga
11093,C011094,37,Other,Lisbon
11094,C011095,19,Other,Coimbra
11095,C011096,17,Other,Coimbra
11096,C011097,49,Other,Braga
11097,C011098,40,Female,Porto
11098,C011099,52,Male,Porto
11099,C011100,36,Female,Braga
11100,C011101,61,Other,Porto
11101,C011102,44,Other,Lisbon
11102,C011103,31,Female,Lisbon
11103,C011104,59,Female,Braga
11104,C011105,58,Female,Porto
11105,C011106,48,Male,Braga
11106,C011107,16,Male,Faro
11107,C011108,41,Male,Lisbon
11108,C011109,46,Female,Coimbra
11109,C011110,25,Female,Coimbra
11110,C011111,53,Female,Braga
11111,C011112,27,Female,Coimbra
11112,C011113,57,Male,Lisbon
11113,C011114,34,Male,Porto
11114,C011115,35,Male,Lisbon
11115,C011116,54,Female,Porto
11116,C011117,59,Female,Porto
11117,C011118,60,Female,Braga
11118,C011119,29,Other,Lisbon
11119,C011120,64,Female,Coimbra
11120,C011121,39,Male,Porto
11121,C011122,45,Female,Coimbra
11122,C011123,35,Male,Lisbon
11123,C011124,55,Male,Lisbon
11124,C011125,55,Male,Braga
11125,C011126,69,Male,Porto
11126,C011127,54,Other,Braga
11127,C011128,49,Other,Porto
11128,C011129,43,Other,Lisbon
11129,C011130,62,Female,Faro
11130,C011131,57,Other,Coimbra
11131,C011132,22,Female,Lisbon
11132,C011133,36,Other,Coimbra
11133,C011134,43,Male,Faro
11134,C011135,54,Female,Faro
11135,C011136,28,Other,Faro
11136,C011137,63,Female,Braga
11137,C011138,34,Male,Lisbon
11138,C011139,35,Other,Coimbra
11139,C011140,26,Other,Braga
11140,C011141,38,Male,Faro
11141,C011142,52,Other,Porto
11142,C011143,68,Male,Faro
11143,C011144,55,Female,Coimbra
11144,C011145,38,Other,Coimbra
11145,C011146,66,Female,Lisbon
11146,C011147,64,Female,Porto
11147,C011148,42,Male,Lisbon
11148,C011149,45,Male,Faro
11149,C011150,49,Male,Lisbon
11150,C011151,26,Male,Faro
11151,C011152,51,Female,Porto
11152,C011153,60,Male,Lisbon
11153,C011154,35,Male,Braga
11154,C011155,29,Other,Coimbra
11155,C011156,37,Other,Lisbon
11156,C011157,33,Female,Coimbra
11157,C011158,65,Other,Lisbon
11158,C011159,57,Female,Braga
11159,C011160,37,Female,Faro
11160,C011161,28,Female,Braga
11161,C011162,26,Other,Coimbra
11162,C011163,24,Female,Faro
11163,C011164,37,Female,Porto
11164,C011165,29,Male,Braga
11165,C011166,44,Female,Coimbra
11166,C011167,65,Male,Braga
11167,C011168,62,Female,Porto
11168,C011169,27,Other,Braga
11169,C011170,61,Female,Coimbra
11170,C011171,56,Unknown,Braga
11171,C011172,47,Male,Porto
11172,C011173,19,Male,Braga
11173,C011174,57,Male,Coimbra
11174,C011175,57,Male,Faro
11175,C011176,54,Male,Faro
11176,C011177,42,Female,Lisbon
11177,C011178,21,Other,Lisbon
11178,C011179,58,Female,Coimbra
11179,C011180,47,Other,Faro
11180,C011181,61,Other,Lisbon
11181,C011182,29,Male,Braga
11182,C011183,31,Other,Braga
11183,C011184,61,Other,Lisbon
11184,C011185,24,Male,Faro
11185,C011186,33,Female,Porto
11186,C011187,16,Other,Lisbon
11187,C011188,64,Female,Lisbon
11188,C011189,47,Other,Lisbon
11189,C011190,27,Male,Coimbra
11190,C011191,48,Other,Coimbra
11191,C011192,48,Female,Faro
11192,C011193,47,Other,Lisbon
11193,C011194,19,Male,Faro
11194,C011195,64,Female,Porto
11195,C011196,53,Female,Braga
11196,C011197,22,Female,Coimbra
11197,C011198,37,Other,Coimbra
11198,C011199,53,Male,Lisbon
11199,C011200,57,Male,Porto
11200,C011201,29,Male,Braga
11201,C011202,25,Female,Coimbra
11202,C011203,64,Male,Coimbra
11203,C011204,60,Male,Lisbon
11204,C011205,64,Other,Lisbon
11205,C011206,62,Other,Coimbra
11206,C011207,34,Female,Faro
11207,C011208,50,Male,Braga
11208,C011209,49,Male,Braga
11209,C011210,61,Other,Braga
11210,C011211,63,Male,Lisbon
11211,C011212,41,Female,Faro
11212,C011213,24,Female,Faro
11213,C011214,38,Female,Porto
11214,C011215,50,Male,Faro
11215,C011216,51,Female,Lisbon
11216,C011217,16,Other,Porto
11217,C011218,48,Other,Coimbra
11218,C011219,25,Female,Faro
11219,C011220,65,Female,Braga
11220,C011221,30,Other,Braga
11221,C011222,57,Male,Faro
11222,C011223,25,Female,Coimbra
11223,C011224,43,Male,Lisbon
11224,C011225,47,Other,Porto
11225,C011226,45,Female,Porto
11226,C011227,52,Other,Coimbra
11227,C011228,67,Other,Coimbra
11228,C011229,55,Male,Faro
11229,C011230,25,Female,Coimbra
11230,C011231,20,Male,Lisbon
11231,C011232,19,Other,Braga
11232,C011233,23,Other,Coimbra
11233,C011234,48,Female,Coimbra
11234,C011235,52,Female,Porto
11235,C011236,18,Female,Faro
11236,C011237,54,Male,Coimbra
11237,C011238,25,Female,Faro
11238,C011239,28,Male,Lisbon
11239,C011240,25,Other,Braga
11240,C011241,32,Other,Braga
11241,C011242,28,Other,Faro
11242,C011243,50,Male,Porto
11243,C011244,30,Female,Coimbra
11244,C011245,57,Male,Porto
11245,C011246,53,Female,Braga
11246,C011247,55,Female,Faro
11247,C011248,23,Female,Faro
11248,C011249,50,Female,Coimbra
11249,C011250,45,Female,Faro
11250,C011251,56,Unknown,Faro
11251,C011252,45,Female,Coimbra
11252,C011253,28,Female,Lisbon
11253,C011254,60,Female,Coimbra
11254,C011255,44,Female,Lisbon
11255,C011256,46,Female,Coimbra
11256,C011257,37,Other,Lisbon
11257,C011258,34,Other,Braga
11258,C011259,36,Other,Faro
11259,C011260,50,Unknown,Faro
11260,C011261,33,Female,Braga
11261,C011262,56,Female,Coimbra
11262,C011263,31,Male,Coimbra
11263,C011264,35,Male,Braga
11264,C011265,45,Male,Porto
11265,C011266,21,Male,Coimbra
11266,C011267,16,Other,Lisbon
11267,C011268,16,Male,Lisbon
11268,C011269,27,Other,Braga
11269,C011270,46,Male,Coimbra
11270,C011271,46,Male,Faro
11271,C011272,49,Female,Lisbon
11272,C011273,51,Other,Braga
11273,C011274,31,Female,Braga
11274,C011275,69,Male,Porto
11275,C011276,19,Male,Braga
11276,C011277,31,Female,Lisbon
11277,C011278,17,Male,Coimbra
11278,C011279,51,Other,Lisbon
11279,C011280,50,Female,Lisbon
11280,C011281,46,Other,Braga
11281,C011282,28,Female,Faro
11282,C011283,48,Other,Lisbon
11283,C011284,66,Other,Faro
11284,C011285,68,Male,Lisbon
11285,C011286,58,Other,Braga
11286,C011287,37,Female,Porto
11287,C011288,52,Other,Lisbon
11288,C011289,40,Male,Coimbra
11289,C011290,39,Female,Faro
11290,C011291,48,Female,Faro
11291,C011292,28,Male,Porto
11292,C011293,27,Male,Porto
11293,C011294,65,Other,Porto
11294,C011295,21,Male,Coimbra
11295,C011296,35,Female,Braga
11296,C011297,57,Male,Porto
11297,C011298,64,Male,Porto
11298,C011299,40,Male,Coimbra
11299,C011300,36,Male,Faro
11300,C011301,51,Other,Coimbra
11301,C011302,37,Female,Lisbon
11302,C011303,51,Female,Braga
11303,C011304,61,Male,Braga
11304,C011305,69,Male,Faro
11305,C011306,58,Male,Lisbon
11306,C011307,60,Other,Coimbra
11307,C011308,55,Other,Lisbon
11308,C011309,65,Female,Braga
11309,C011310,56,Male,Lisbon
11310,C011311,38,Other,Braga
11311,C011312,68,Other,Braga
11312,C011313,54,Male,Coimbra
11313,C011314,44,Female,Braga
11314,C011315,64,Female,Porto
11315,C011316,17,Other,Braga
11316,C011317,34,Other,Porto
11317,C011318,39,Other,Porto
11318,C011319,39,Other,Faro
11319,C011320,23,Other,Coimbra
11320,C011321,32,Male,Faro
11321,C011322,40,Other,Porto
11322,C011323,66,Other,Braga
11323,C011324,69,Male,Braga
11324,C011325,46,Other,Faro
11325,C011326,20,Male,Coimbra
11326,C011327,38,Other,Lisbon
11327,C011328,16,Other,Coimbra
11328,C011329,59,Other,Porto
11329,C011330,62,Other,Lisbon
11330,C011331,40,Male,Braga
11331,C011332,18,Other,Lisbon
11332,C011333,35,Female,Faro
11333,C011334,69,Other,Coimbra
11334,C011335,24,Unknown,Porto
11335,C011336,35,Female,Lisbon
11336,C011337,25,Female,Porto
11337,C011338,25,Other,Lisbon
11338,C011339,17,Female,Coimbra
11339,C011340,30,Male,Faro
11340,C011341,33,Male,Faro
11341,C011342,53,Other,Coimbra
11342,C011343,36,Male,Braga
11343,C011344,27,Unknown,Porto
11344,C011345,49,Female,Braga
11345,C011346,46,Male,Lisbon
11346,C011347,22,Female,Braga
11347,C011348,64,Other,Porto
11348,C011349,50,Male,Faro
11349,C011350,52,Male,Porto
11350,C011351,19,Other,Lisbon
11351,C011352,62,Unknown,Faro
11352,C011353,48,Female,Braga
11353,C011354,56,Male,Lisbon
11354,C011355,42,Male,Faro
11355,C011356,23,Male,Faro
11356,C011357,27,Other,Porto
11357,C011358,31,Female,Faro
11358,C011359,26,Female,Faro
11359,C011360,16,Female,Lisbon
11360,C011361,56,Other,Faro
11361,C011362,59,Other,Faro
11362,C011363,66,Other,Porto
11363,C011364,53,Other,Porto
11364,C011365,52,Male,Faro
11365,C011366,53,Male,Coimbra
11366,C011367,30,Male,Coimbra
11367,C011368,23,Other,Porto
11368,C011369,24,Male,Coimbra
11369,C011370,69,Other,Braga
11370,C011371,69,Female,Faro
11371,C011372,44,Female,Faro
11372,C011373,23,Other,Lisbon
11373,C011374,16,Female,Braga
11374,C011375,33,Male,Lisbon
11375,C011376,21,Other,Porto
11376,C011377,55,Female,Lisbon
11377,C011378,42,Other,Lisbon
11378,C011379,39,Female,Lisbon
11379,C011380,23,Other,Porto
11380,C011381,58,Female,Faro
11381,C011382,17,Female,Porto
11382,C011383,65,Female,Faro
11383,C011384,22,Male,Porto
11384,C011385,55,Other,Faro
11385,C011386,57,Male,Porto
11386,C011387,54,Female,Coimbra
11387,C011388,25,Female,Faro
11388,C011389,55,Other,Lisbon
11389,C011390,27,Other,Coimbra
11390,C011391,50,Female,Coimbra
11391,C011392,18,Female,Braga
11392,C011393,54,Other,Faro
11393,C011394,24,Other,Porto
11394,C011395,19,Male,Coimbra
11395,C011396,68,Male,Faro
11396,C011397,51,Female,Faro
11397,C011398,66,Other,Faro
11398,C011399,34,Other,Faro
11399,C011400,32,Male,Porto
11400,C011401,17,Other,Faro
11401,C011402,51,Female,Lisbon
11402,C011403,46,Female,Faro
11403,C011404,61,Male,Lisbon
11404,C011405,20,Other,Porto
11405,C011406,16,Other,Coimbra
11406,C011407,51,Female,Faro
11407,C011408,59,Other,Coimbra
11408,C011409,62,Female,Faro
11409,C011410,52,Male,Porto
11410,C011411,27,Female,Coimbra
11411,C011412,63,Other,Porto
11412,C011413,19,Male,Coimbra
11413,C011414,69,Female,Lisbon
11414,C011415,54,Male,Lisbon
11415,C011416,22,Other,Lisbon
11416,C011417,64,Female,Braga
11417,C011418,26,Male,Braga
11418,C011419,67,Female,Lisbon
11419,C011420,65,Male,Faro
11420,C011421,20,Female,Faro
11421,C011422,44,Female,Coimbra
11422,C011423,18,Male,Braga
11423,C011424,57,Female,Coimbra
11424,C011425,64,Male,Faro
11425,C011426,67,Male,Porto
11426,C011427,27,Other,Lisbon
11427,C011428,61,Female,Braga
11428,C011429,22,Male,Braga
11429,C011430,38,Female,Coimbra
11430,C011431,42,Female,Coimbra
11431,C011432,48,Male,Porto
11432,C011433,58,Male,Coimbra
11433,C011434,27,Other,Lisbon
11434,C011435,51,Male,Faro
11435,C011436,60,Male,Faro
11436,C011437,29,Male,Faro
11437,C011438,55,Female,Coimbra
11438,C011439,44,Unknown,Faro
11439,C011440,55,Female,Braga
11440,C011441,50,Female,Braga
11441,C011442,46,Other,Porto
11442,C011443,69,Female,Porto
11443,C011444,62,Male,Lisbon
11444,C011445,23,Other,Lisbon
11445,C011446,31,Other,Braga
11446,C011447,55,Male,Faro
11447,C011448,54,Male,Coimbra
11448,C011449,44,Other,Coimbra
11449,C011450,40,Male,Faro
11450,C011451,25,Other,Coimbra
11451,C011452,42,Other,Lisbon
11452,C011453,19,Male,Lisbon
11453,C011454,30,Female,Braga
11454,C011455,20,Other,Lisbon
11455,C011456,54,Male,Lisbon
11456,C011457,32,Other,Coimbra
11457,C011458,47,Other,Lisbon
11458,C011459,36,Other,Coimbra
11459,C011460,37,Other,Lisbon
11460,C011461,30,Female,Porto
11461,C011462,50,Female,Faro
11462,C011463,57,Male,Lisbon
11463,C011464,33,Male,Faro
11464,C011465,63,Female,Porto
11465,C011466,47,Other,Porto
11466,C011467,39,Male,Porto
11467,C011468,20,Male,Lisbon
11468,C011469,39,Male,Coimbra
11469,C011470,18,Other,Lisbon
11470,C011471,28,Other,Lisbon
11471,C011472,62,Other,Lisbon
11472,C011473,57,Male,Porto
11473,C011474,32,Male,Lisbon
11474,C011475,67,Female,Lisbon
11475,C011476,48,Other,Faro
11476,C011477,37,Other,Braga
11477,C011478,32,Other,Braga
11478,C011479,32,Male,Braga
11479,C011480,32,Male,Braga
11480,C011481,39,Other,Porto
11481,C011482,55,Unknown,Braga
11482,C011483,57,Other,Porto
11483,C011484,17,Male,Porto
11484,C011485,34,Male,Lisbon
11485,C011486,42,Male,Porto
11486,C011487,54,Female,Porto
11487,C011488,61,Other,Faro
11488,C011489,41,Male,Coimbra
11489,C011490,54,Male,Faro
11490,C011491,25,Female,Faro
11491,C011492,50,Male,Coimbra
11492,C011493,29,Other,Braga
11493,C011494,27,Female,Lisbon
11494,C011495,46,Male,Porto
11495,C011496,44,Female,Coimbra
11496,C011497,29,Female,Faro
11497,C011498,35,Other,Lisbon
11498,C011499,58,Other,Lisbon
11499,C011500,51,Other,Coimbra
11500,C011501,43,Male,Coimbra
11501,C011502,66,Other,Braga
11502,C011503,47,Male,Braga
11503,C011504,39,Other,Coimbra
11504,C011505,51,Male,Lisbon
11505,C011506,62,Male,Coimbra
11506,C011507,17,Male,Faro
11507,C011508,38,Other,Coimbra
11508,C011509,37,Female,Lisbon
11509,C011510,62,Male,Faro
11510,C011511,49,Male,Coimbra
11511,C011512,46,Male,Coimbra
11512,C011513,39,Other,Lisbon
11513,C011514,64,Male,Porto
11514,C011515,37,Male,Braga
11515,C011516,53,Male,Porto
11516,C011517,46,Female,Porto
11517,C011518,63,Female,Lisbon
11518,C011519,42,Male,Faro
11519,C011520,59,Other,Lisbon
11520,C011521,51,Unknown,Porto
11521,C011522,42,Female,Lisbon
11522,C011523,52,Male,Faro
11523,C011524,31,Female,Faro
11524,C011525,69,Male,Porto
11525,C011526,53,Female,Porto
11526,C011527,33,Female,Coimbra
11527,C011528,28,Male,Faro
11528,C011529,53,Male,Faro
11529,C011530,16,Male,Lisbon
11530,C011531,23,Female,Porto
11531,C011532,42,Male,Coimbra
11532,C011533,57,Other,Porto
11533,C011534,20,Female,Faro
11534,C011535,44,Other,Porto
11535,C011536,66,Other,Faro
11536,C011537,61,Female,Coimbra
11537,C011538,29,Female,Lisbon
11538,C011539,32,Other,Faro
11539,C011540,23,Other,Lisbon
11540,C011541,18,Other,Coimbra
11541,C011542,55,Female,Porto
11542,C011543,26,Other,Porto
11543,C011544,18,Other,Coimbra
11544,C011545,17,Female,Porto
11545,C011546,58,Other,Faro
11546,C011547,53,Female,Faro
11547,C011548,51,Female,Coimbra
11548,C011549,36,Other,Coimbra
11549,C011550,38,Female,Coimbra
11550,C011551,69,Female,Lisbon
11551,C011552,17,Female,Lisbon
11552,C011553,68,Other,Braga
11553,C011554,64,Male,Lisbon
11554,C011555,66,Male,Faro
11555,C011556,63,Other,Coimbra
11556,C011557,45,Female,Porto
11557,C011558,22,Male,Porto
11558,C011559,35,Male,Faro
11559,C011560,41,Male,Braga
11560,C011561,16,Other,Lisbon
11561,C011562,22,Male,Faro
11562,C011563,62,Female,Coimbra
11563,C011564,19,Other,Faro
11564,C011565,18,Male,Braga
11565,C011566,30,Other,Faro
11566,C011567,18,Other,Porto
11567,C011568,54,Female,Braga
11568,C011569,62,Other,Braga
11569,C011570,30,Male,Faro
11570,C011571,49,Female,Porto
11571,C011572,27,Other,Lisbon
11572,C011573,57,Female,Braga
11573,C011574,34,Female,Faro
11574,C011575,45,Female,Porto
11575,C011576,66,Other,Braga
11576,C011577,39,Other,Coimbra
11577,C011578,31,Female,Coimbra
11578,C011579,49,Other,Braga
11579,C011580,49,Female,Braga
11580,C011581,28,Male,Porto
11581,C011582,57,Male,Braga
11582,C011583,26,Male,Porto
11583,C011584,67,Female,Braga
11584,C011585,30,Female,Porto
11585,C011586,62,Other,Coimbra
11586,C011587,34,Female,Braga
11587,C011588,61,Female,Faro
11588,C011589,19,Female,Lisbon
11589,C011590,25,Female,Faro
11590,C011591,26,Male,Porto
11591,C011592,41,Male,Faro
11592,C011593,21,Male,Porto
11593,C011594,58,Other,Lisbon
11594,C011595,55,Female,Coimbra
11595,C011596,25,Male,Faro
11596,C011597,23,Female,Coimbra
11597,C011598,16,Other,Porto
11598,C011599,40,Male,Braga
11599,C011600,57,Female,Porto
11600,C011601,49,Male,Porto
11601,C011602,27,Other,Porto
11602,C011603,43,Female,Coimbra
11603,C011604,60,Male,Coimbra
11604,C011605,20,Female,Faro
11605,C011606,62,Female,Porto
11606,C011607,69,Male,Braga
11607,C011608,57,Male,Porto
11608,C011609,20,Other,Porto
11609,C011610,56,Male,Coimbra
11610,C011611,36,Female,Lisbon
11611,C011612,33,Unknown,Porto
11612,C011613,46,Female,Faro
11613,C011614,63,Male,Lisbon
11614,C011615,31,Other,Braga
11615,C011616,16,Male,Faro
11616,C011617,32,Female,Porto
11617,C011618,64,Other,Coimbra
11618,C011619,32,Female,Coimbra
11619,C011620,42,Other,Braga
11620,C011621,52,Male,Braga
11621,C011622,68,Male,Braga
11622,C011623,43,Other,Coimbra
11623,C011624,50,Male,Porto
11624,C011625,17,Other,Coimbra
11625,C011626,58,Other,Lisbon
11626,C011627,37,Other,Lisbon
11627,C011628,65,Other,Braga
11628,C011629,49,Other,Faro
11629,C011630,38,Male,Lisbon
11630,C011631,53,Other,Porto
11631,C011632,35,Other,Braga
11632,C011633,59,Female,Braga
11633,C011634,32,Female,Porto
11634,C011635,31,Female,Coimbra
11635,C011636,27,Other,Faro
11636,C011637,41,Male,Faro
11637,C011638,44,Other,Faro
11638,C011639,38,Other,Braga
11639,C011640,65,Other,Lisbon
11640,C011641,56,Female,Braga
11641,C011642,17,Other,Faro
11642,C011643,20,Unknown,Coimbra
11643,C011644,19,Female,Porto
11644,C011645,67,Male,Porto
11645,C011646,67,Female,Lisbon
11646,C011647,50,Male,Lisbon
11647,C011648,42,Male,Braga
11648,C011649,52,Female,Coimbra
11649,C011650,69,Other,Coimbra
11650,C011651,64,Female,Faro
11651,C011652,20,Female,Faro
11652,C011653,17,Female,Braga
11653,C011654,31,Female,Coimbra
11654,C011655,57,Female,Faro
11655,C011656,42,Male,Coimbra
11656,C011657,19,Male,Porto
11657,C011658,42,Other,Lisbon
11658,C011659,46,Other,Porto
11659,C011660,22,Female,Faro
11660,C011661,22,Female,Faro
11661,C011662,42,Male,Lisbon
11662,C011663,33,Female,Lisbon
11663,C011664,42,Female,Braga
11664,C011665,20,Other,Lisbon
11665,C011666,36,Male,Faro
11666,C011667,42,Female,Coimbra
11667,C011668,61,Male,Braga
11668,C011669,40,Other,Coimbra
11669,C011670,54,Other,Lisbon
11670,C011671,62,Unknown,Lisbon
11671,C011672,61,Other,Lisbon
11672,C011673,42,Male,Lisbon
11673,C011674,57,Male,Porto
11674,C011675,59,Female,Lisbon
11675,C011676,34,Female,Braga
11676,C011677,37,Female,Porto
11677,C011678,26,Female,Lisbon
11678,C011679,18,Other,Lisbon
11679,C011680,34,Other,Faro
11680,C011681,25,Male,Braga
11681,C011682,62,Female,Faro
11682,C011683,20,Other,Braga
11683,C011684,30,Male,Lisbon
11684,C011685,47,Unknown,Coimbra
11685,C011686,28,Other,Lisbon
11686,C011687,20,Male,Braga
11687,C011688,37,Other,Braga
11688,C011689,59,Other,Lisbon
11689,C011690,19,Unknown,Porto
11690,C011691,54,Male,Coimbra
11691,C011692,52,Male,Coimbra
11692,C011693,56,Other,Lisbon
11693,C011694,57,Male,Braga
11694,C011695,25,Other,Porto
11695,C011696,65,Other,Lisbon
11696,C011697,53,Other,Braga
11697,C011698,44,Female,Faro
11698,C011699,48,Other,Lisbon
11699,C011700,65,Other,Porto
11700,C011701,34,Other,Lisbon
11701,C011702,42,Other,Lisbon
11702,C011703,29,Male,Lisbon
11703,C011704,43,Female,Porto
11704,C011705,19,Other,Porto
11705,C011706,32,Other,Braga
11706,C011707,69,Other,Braga
11707,C011708,25,Other,Braga
11708,C011709,52,Male,Lisbon
11709,C011710,52,Female,Lisbon
11710,C011711,67,Other,Coimbra
11711,C011712,23,Other,Porto
11712,C011713,34,Other,Lisbon
11713,C011714,66,Female,Braga
11714,C011715,21,Male,Porto
11715,C011716,64,Female,Faro
11716,C011717,51,Other,Faro
11717,C011718,27,Other,Faro
11718,C011719,50,Female,Lisbon
11719,C011720,17,Other,Braga
11720,C011721,65,Other,Lisbon
11721,C011722,48,Female,Lisbon
11722,C011723,61,Female,Porto
11723,C011724,18,Female,Porto
11724,C011725,67,Other,Lisbon
11725,C011726,51,Other,Braga
11726,C011727,47,Male,Coimbra
11727,C011728,46,Female,Porto
11728,C011729,67,Male,Faro
11729,C011730,52,Male,Faro
11730,C011731,37,Male,Lisbon
11731,C011732,55,Other,Braga
11732,C011733,62,Other,Coimbra
11733,C011734,22,Other,Coimbra
11734,C011735,27,Male,Lisbon
11735,C011736,33,Female,Faro
11736,C011737,59,Other,Porto
11737,C011738,38,Male,Faro
11738,C011739,57,Other,Coimbra
11739,C011740,38,Male,Lisbon
11740,C011741,40,Male,Porto
11741,C011742,52,Other,Braga
11742,C011743,39,Male,Porto
11743,C011744,33,Male,Faro
11744,C011745,61,Other,Lisbon
11745,C011746,25,Male,Lisbon
11746,C011747,23,Female,Faro
11747,C011748,23,Male,Coimbra
11748,C011749,34,Male,Faro
11749,C011750,23,Female,Lisbon
11750,C011751,42,Other,Lisbon
11751,C011752,53,Male,Braga
11752,C011753,55,Other,Coimbra
11753,C011754,53,Male,Coimbra
11754,C011755,16,Other,Lisbon
11755,C011756,28,Other,Lisbon
11756,C011757,62,Male,Lisbon
11757,C011758,25,Other,Lisbon
11758,C011759,58,Other,Lisbon
11759,C011760,61,Male,Lisbon
11760,C011761,17,Female,Coimbra
11761,C011762,36,Female,Porto
11762,C011763,37,Other,Faro
11763,C011764,59,Other,Braga
11764,C011765,62,Female,Braga
11765,C011766,44,Female,Coimbra
11766,C011767,64,Other,Lisbon
11767,C011768,29,Female,Braga
11768,C011769,33,Male,Porto
11769,C011770,42,Male,Lisbon
11770,C011771,59,Female,Lisbon
11771,C011772,26,Other,Coimbra
11772,C011773,36,Male,Porto
11773,C011774,34,Male,Faro
11774,C011775,43,Male,Faro
11775,C011776,56,Male,Faro
11776,C011777,53,Female,Porto
11777,C011778,56,Male,Coimbra
11778,C011779,68,Female,Porto
11779,C011780,39,Female,Braga
11780,C011781,66,Male,Lisbon
11781,C011782,39,Male,Coimbra
11782,C011783,59,Other,Lisbon
11783,C011784,49,Female,Faro
11784,C011785,19,Male,Braga
11785,C011786,36,Male,Porto
11786,C011787,47,Other,Braga
11787,C011788,59,Female,Lisbon
11788,C011789,53,Other,Braga
11789,C011790,44,Male,Faro
11790,C011791,16,Other,Lisbon
11791,C011792,68,Male,Braga
11792,C011793,25,Other,Braga
11793,C011794,16,Other,Porto
11794,C011795,33,Male,Faro
11795,C011796,19,Female,Faro
11796,C011797,22,Male,Porto
